id,Keyword,Country,Location,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous URL inside,Previous URL,Current URL inside,Current URL,Previous date,Current date,Branded,Local,Navigational,Informational,Commercial,Transactional
709,咖啡因過量症狀,HK,Hong Kong,"Featured snippet, Thumbnail, People also ask, Sitelinks",200,0,,0,0,0,0,22,29,-7.0,,https://urbanlifehk.com/article/63261/%E5%92%96%E5%95%A1%E5%9B%A0%E9%81%8E%E9%87%8F-%E5%92%96%E5%95%A1%E5%9B%A0%E5%A3%9E%E8%99%95-%E5%92%96%E5%95%A1%E5%9B%A0%E5%BF%83%E6%82%B8-%E5%92%96%E5%95%A1%E5%9B%A0%E5%BF%83%E8%B7%B3-%E5%92%96%E5%95%A1%E5%9B%A0%E5%90%AB%E9%87%8F,,https://urbanlifehk.com/article/63261/%E5%92%96%E5%95%A1%E5%9B%A0%E9%81%8E%E9%87%8F-%E5%92%96%E5%95%A1%E5%9B%A0%E5%A3%9E%E8%99%95-%E5%92%96%E5%95%A1%E5%9B%A0%E5%BF%83%E6%82%B8-%E5%92%96%E5%95%A1%E5%9B%A0%E5%BF%83%E8%B7%B3-%E5%92%96%E5%95%A1%E5%9B%A0%E5%90%AB%E9%87%8F,2025-01-30 13:28:14,2025-04-09 14:50:50,False,False,False,True,False,False
710,出疹原因,HK,Hong Kong,"Featured snippet, People also ask, Sitelinks, Thumbnail",100,0,,0,0,0,0,26,26,,,https://urbanlifehk.com/article/61633/%E5%87%BA%E7%96%B9%E5%8E%9F%E5%9B%A0-%E5%87%BA%E7%96%B9%E7%99%BC%E7%87%92-%E5%87%BA%E7%96%B9%E5%94%94%E7%97%95-%E6%BF%95%E7%96%B9-%E7%B4%85%E7%96%B9%E6%B2%BB%E7%99%82,,https://urbanlifehk.com/article/61633/%E5%87%BA%E7%96%B9%E5%8E%9F%E5%9B%A0-%E5%87%BA%E7%96%B9%E7%99%BC%E7%87%92-%E5%87%BA%E7%96%B9%E5%94%94%E7%97%95-%E6%BF%95%E7%96%B9-%E7%B4%85%E7%96%B9%E6%B2%BB%E7%99%82,2025-01-25 00:35:31,2025-05-02 22:18:46,False,False,False,True,False,False
711,腎虧症狀,HK,Hong Kong,"Featured snippet, People also ask, Thumbnail",200,0,,0,0,0,0,25,30,-5.0,,https://urbanlifehk.com/article/79410/%E8%85%8E%E8%99%A7%E7%97%87%E7%8B%80-%E4%B8%AD%E9%86%AB-%E5%8E%9F%E5%9B%A0-%E5%90%83%E7%94%9A%E9%BA%BC-%E8%85%8E%E8%99%9B,,https://urbanlifehk.com/article/99824/%E8%85%8E%E8%99%A7-%E8%85%8E%E8%99%9B-%E5%8E%9F%E5%9B%A0-%E7%97%87%E7%8B%80-%E4%B8%AD%E9%86%AB-%E6%80%8E%E9%BA%BC%E8%BE%A6,2025-02-05 16:47:18,2025-04-18 21:08:41,False,False,False,True,False,False
712,黃斑病變食療,HK,Hong Kong,"Featured snippet, People also ask, Sitelinks, Thumbnail",150,0,,0,0,0,0,32,28,4.0,,https://urbanlifehk.com/article/55540/%E7%9C%BC%E7%9D%9B%E5%81%A5%E5%BA%B7-%E9%BB%83%E6%96%91%E7%97%85%E8%AE%8A%E8%A6%96%E7%B7%9A%E6%A8%A1%E7%B3%8A%E5%8F%AF%E8%87%B4%E5%A4%B1%E6%98%8E%E3%80%805%E7%A8%AE%E8%AD%B7%E7%9C%BC%E7%87%9F%E9%A4%8A%E7%B4%A0%E5%8F%AF%E9%A0%90%E9%98%B2,,https://urbanlifehk.com/article/55540/%E7%9C%BC%E7%9D%9B%E5%81%A5%E5%BA%B7-%E9%BB%83%E6%96%91%E7%97%85%E8%AE%8A%E8%A6%96%E7%B7%9A%E6%A8%A1%E7%B3%8A%E5%8F%AF%E8%87%B4%E5%A4%B1%E6%98%8E%E3%80%805%E7%A8%AE%E8%AD%B7%E7%9C%BC%E7%87%9F%E9%A4%8A%E7%B4%A0%E5%8F%AF%E9%A0%90%E9%98%B2,2025-02-07 10:27:29,2025-04-22 21:07:18,False,False,False,True,False,False
713,耳念珠菌病徵,HK,Hong Kong,"Featured snippet, Sitelinks, Thumbnail",100,0,0.33,0,0,0,0,30,26,4.0,,https://urbanlifehk.com/article/111471/%E8%80%B3%E5%BF%B5%E7%8F%A0%E8%8F%8C-%E7%97%87%E7%8B%80-%E9%A0%90%E9%98%B2-%E6%B2%BB%E7%99%82-%E8%87%B4%E5%91%BD%E7%8E%87-%E7%BE%8E%E5%9C%8B,,https://urbanlifehk.com/article/111471/%E8%80%B3%E5%BF%B5%E7%8F%A0%E8%8F%8C-%E7%97%87%E7%8B%80-%E9%A0%90%E9%98%B2-%E6%B2%BB%E7%99%82-%E8%87%B4%E5%91%BD%E7%8E%87-%E7%BE%8E%E5%9C%8B,2025-02-08 20:06:38,2025-04-21 21:30:29,False,False,False,True,False,False
714,急救箱物品清單,HK,Hong Kong,"Thumbnail, Sitelinks",150,0,0.49,0,0,0,0,21,28,-7.0,,https://urbanlifehk.com/article/69223/%E6%80%A5%E6%95%91%E7%AE%B1%E7%94%A8%E5%93%81-%E6%80%A5%E6%95%91%E7%AE%B1%E8%A6%8F%E6%A0%BC-%E6%80%A5%E6%95%91%E7%AE%B1%E5%85%A7%E5%AE%B9-%E6%80%A5%E6%95%91%E7%AE%B1%E8%B3%BC%E8%B2%B7-%E6%80%A5%E6%95%91%E7%AE%B1%E7%89%A9%E5%93%81,,https://urbanlifehk.com/article/69223/%E6%80%A5%E6%95%91%E7%AE%B1%E7%94%A8%E5%93%81-%E6%80%A5%E6%95%91%E7%AE%B1%E8%A6%8F%E6%A0%BC-%E6%80%A5%E6%95%91%E7%AE%B1%E5%85%A7%E5%AE%B9-%E6%80%A5%E6%95%91%E7%AE%B1%E8%B3%BC%E8%B2%B7-%E6%80%A5%E6%95%91%E7%AE%B1%E7%89%A9%E5%93%81,2025-01-20 23:57:31,2025-05-01 02:59:16,False,False,False,True,False,False
715,洗菜方法,HK,Hong Kong,"Featured snippet, People also ask",100,0,0.04,0,0,0,0,31,27,4.0,,https://urbanlifehk.com/article/61575/%E6%B4%97%E8%8F%9C%E6%96%B9%E6%B3%95-%E6%B4%97%E8%8F%9C%E8%BE%B2%E8%97%A5%E6%AE%98%E7%95%99-%E6%AD%A3%E7%A2%BA%E6%B4%97%E8%8F%9C%E6%96%B9%E6%B3%95,,https://urbanlifehk.com/article/61575/%E6%B4%97%E8%8F%9C%E6%96%B9%E6%B3%95-%E6%B4%97%E8%8F%9C%E8%BE%B2%E8%97%A5%E6%AE%98%E7%95%99-%E6%AD%A3%E7%A2%BA%E6%B4%97%E8%8F%9C%E6%96%B9%E6%B3%95,2025-01-31 01:13:24,2025-04-10 06:54:35,False,False,False,True,False,False
716,榴槤啤酒,HK,Hong Kong,"Featured snippet, People also ask",100,0,,0,0,0,0,24,26,-2.0,,https://urbanlifehk.com/article/66648/%E6%A6%B4%E6%A7%A4%E7%A6%81%E5%BF%8C-%E6%B3%B0%E5%9C%8B-%E6%A6%B4%E6%A7%A4-%E5%95%A4%E9%85%92-%E9%85%92%E7%B2%BE%E4%B8%AD%E6%AF%92,,https://urbanlifehk.com/article/66648/%E6%A6%B4%E6%A7%A4%E7%A6%81%E5%BF%8C-%E6%B3%B0%E5%9C%8B-%E6%A6%B4%E6%A7%A4-%E5%95%A4%E9%85%92-%E9%85%92%E7%B2%BE%E4%B8%AD%E6%AF%92,2025-02-08 12:43:06,2025-04-23 06:24:53,False,False,False,True,False,False
717,蝦 蛋白質,HK,Hong Kong,"Knowledge card, People also ask, Knowledge panel",250,0,0.23,0,0,0,0,24,30,-6.0,,https://urbanlifehk.com/article/46249/%E8%9D%A6%E7%9A%84%E7%87%9F%E9%A4%8A-%E5%AF%8C%E5%90%AB%E4%BD%8E%E8%84%82%E8%9B%8B%E7%99%BD%E8%B3%AA-%E5%A4%9A%E5%85%83%E4%B8%8D%E9%A3%BD%E5%92%8C%E8%84%82%E8%82%AA%E9%85%B8%E3%80%80%E9%A3%9F%E8%9D%A6%E6%9C%89%E9%80%996%E5%A4%A7%E5%81%A5%E5%BA%B7%E5%A5%BD%E8%99%95,,https://urbanlifehk.com/article/46249/%E8%9D%A6%E7%9A%84%E7%87%9F%E9%A4%8A-%E5%AF%8C%E5%90%AB%E4%BD%8E%E8%84%82%E8%9B%8B%E7%99%BD%E8%B3%AA-%E5%A4%9A%E5%85%83%E4%B8%8D%E9%A3%BD%E5%92%8C%E8%84%82%E8%82%AA%E9%85%B8%E3%80%80%E9%A3%9F%E8%9D%A6%E6%9C%89%E9%80%996%E5%A4%A7%E5%81%A5%E5%BA%B7%E5%A5%BD%E8%99%95,2025-02-03 17:19:19,2025-04-15 19:39:15,False,False,False,True,False,False
718,長期胃氣脹,HK,Hong Kong,Thumbnail,100,0,,0,0,0,0,25,27,-2.0,,https://urbanlifehk.com/article/66799/%E8%83%83%E6%B0%A3%E8%84%B9%E5%8E%9F%E5%9B%A0-%E8%83%83%E6%B0%A3%E8%84%B9%E8%97%A5-%E8%83%83%E6%B0%A3%E8%84%B9%E9%A3%9F%E7%89%A9-%E8%83%83%E6%B0%A3%E8%84%B9%E7%97%87%E7%8B%80-%E8%83%83%E6%B0%A3%E8%84%B9%E6%B9%AF%E6%B0%B4-%E8%83%83%E6%B0%A3%E8%84%B9%E9%A3%9F%E7%99%82,,https://urbanlifehk.com/article/66799/%E8%83%83%E6%B0%A3%E8%84%B9%E5%8E%9F%E5%9B%A0-%E8%83%83%E6%B0%A3%E8%84%B9%E8%97%A5-%E8%83%83%E6%B0%A3%E8%84%B9%E9%A3%9F%E7%89%A9-%E8%83%83%E6%B0%A3%E8%84%B9%E7%97%87%E7%8B%80-%E8%83%83%E6%B0%A3%E8%84%B9%E6%B9%AF%E6%B0%B4-%E8%83%83%E6%B0%A3%E8%84%B9%E9%A3%9F%E7%99%82,2025-01-23 22:47:50,2025-05-01 12:39:54,False,False,False,True,False,False
719,免疫治療政府資助,HK,Hong Kong,"Featured snippet, Sitelinks",100,0,0.37,0,0,0,0,18,27,-9.0,,https://urbanlifehk.com/article/113569/%E8%82%BA%E7%99%8C%E5%85%8D%E7%96%AB%E6%B2%BB%E7%99%82-%E8%B3%87%E5%8A%A9-%E9%9D%9E%E5%B0%8F%E7%B4%B0%E8%83%9E%E8%82%BA%E8%85%BA%E7%99%8C-pd-l1%E8%9B%8B%E7%99%BD%E6%B0%B4%E5%B9%B3%E8%A1%A8%E7%8F%BE-%E7%AC%AC4%E6%9C%9F-%E5%9B%9B%E6%9C%9F-%E6%99%9A%E6%9C%9F%E7%97%85%E4%BA%BA,,https://urbanlifehk.com/article/113569/%E8%82%BA%E7%99%8C%E5%85%8D%E7%96%AB%E6%B2%BB%E7%99%82-%E8%B3%87%E5%8A%A9-%E9%9D%9E%E5%B0%8F%E7%B4%B0%E8%83%9E%E8%82%BA%E8%85%BA%E7%99%8C-pd-l1%E8%9B%8B%E7%99%BD%E6%B0%B4%E5%B9%B3%E8%A1%A8%E7%8F%BE-%E7%AC%AC4%E6%9C%9F-%E5%9B%9B%E6%9C%9F-%E6%99%9A%E6%9C%9F%E7%97%85%E4%BA%BA,2025-02-07 08:03:19,2025-04-19 19:01:25,False,False,False,True,False,False
720,維多c副作用,HK,Hong Kong,"Featured snippet, People also ask, Sitelinks",200,2,0.03,0,0,0,0,24,29,-5.0,,https://urbanlifehk.com/article/40709/%E7%B6%AD%E4%BB%96%E5%91%BDc%E5%89%AF%E4%BD%9C%E7%94%A8-%E5%90%83%E6%84%88%E5%A4%9A%E6%84%88%E5%A5%BD-%E5%B0%8F%E5%BF%83%E5%90%83%E5%A4%9A%E6%9C%83%E8%85%B9%E7%80%89-%E7%B6%AD%E4%BB%96%E5%91%BDc%E9%81%8E%E9%87%8F%E6%9C%8D%E7%94%A8%E5%BD%B1%E9%9F%BF%E5%8F%8A%E6%94%9D%E5%8F%96%E8%B2%BC%E5%A3%AB,,https://urbanlifehk.com/article/127651/%E7%B6%AD%E4%BB%96%E5%91%BDc%E7%B2%BE%E8%8F%AF,2025-02-01 21:32:38,2025-04-11 14:03:03,False,False,False,True,False,False
721,皮膚敏感藥推介,HK,Hong Kong,"Featured snippet, Thumbnail, Sitelinks",150,1,0.31,0,0,0,0,26,28,-2.0,,https://urbanlifehk.com/article/59329/%E9%BC%BB%E6%95%8F%E6%84%9F%E8%97%A5-%E6%8E%A8%E4%BB%8B-%E6%A0%B9%E6%B2%BB-%E9%81%8E%E6%95%8F%E6%80%A7%E9%BC%BB%E7%82%8E-%E6%B2%BB%E7%99%82-%E7%97%87%E7%8B%80-%E5%89%AF%E4%BD%9C%E7%94%A8,,https://urbanlifehk.com/article/59329/%E9%BC%BB%E6%95%8F%E6%84%9F%E8%97%A5-%E6%8E%A8%E4%BB%8B-%E6%A0%B9%E6%B2%BB-%E9%81%8E%E6%95%8F%E6%80%A7%E9%BC%BB%E7%82%8E-%E6%B2%BB%E7%99%82-%E7%97%87%E7%8B%80-%E5%89%AF%E4%BD%9C%E7%94%A8,2025-02-01 18:11:31,2025-04-13 00:05:19,False,False,False,True,True,False
722,第二型糖尿病飲食菜單,HK,Hong Kong,"Sitelinks, Thumbnail, People also ask",200,4,0.09,0,0,0,0,21,30,-9.0,,https://urbanlifehk.com/article/62038/%E7%B3%96%E5%B0%BF%E7%97%85-%E9%A3%B2%E9%A3%9F-%E8%8F%9C%E5%96%AE-%E9%A3%9F%E8%AD%9C-%E9%A3%9F%E7%99%82-%E7%B3%96%E5%B0%BF%E7%97%85%E5%89%8D%E6%9C%9F-%E6%8C%87%E5%8D%97-%E9%A4%90%E5%96%AE,,https://urbanlifehk.com/article/62038/%E7%B3%96%E5%B0%BF%E7%97%85-%E9%A3%B2%E9%A3%9F-%E8%8F%9C%E5%96%AE-%E9%A3%9F%E8%AD%9C-%E9%A3%9F%E7%99%82-%E7%B3%96%E5%B0%BF%E7%97%85%E5%89%8D%E6%9C%9F-%E6%8C%87%E5%8D%97-%E9%A4%90%E5%96%AE,2025-01-29 21:43:56,2025-04-09 18:28:11,False,False,False,True,False,False
723,港式家常菜簡易食譜,HK,Hong Kong,Thumbnail,200,2,0.1,0,0,0,0,37,30,7.0,,https://urbanlifehk.com/article/123461/%E5%AE%B6%E5%B8%B8%E8%8F%9C%E9%A3%9F%E8%AD%9C-%E9%BA%BB%E5%A9%86%E8%B1%86%E8%85%90-%E7%95%AA%E8%8C%84%E7%82%92%E8%9B%8B-%E4%B8%89%E6%9D%AF%E9%9B%9E-%E8%8A%9D%E5%A3%AB%E7%84%97%E8%96%AF,,https://urbanlifehk.com/article/123461/%E5%AE%B6%E5%B8%B8%E8%8F%9C%E9%A3%9F%E8%AD%9C-%E9%BA%BB%E5%A9%86%E8%B1%86%E8%85%90-%E7%95%AA%E8%8C%84%E7%82%92%E8%9B%8B-%E4%B8%89%E6%9D%AF%E9%9B%9E-%E8%8A%9D%E5%A3%AB%E7%84%97%E8%96%AF,2025-01-28 13:35:55,2025-05-06 19:58:02,False,False,False,True,False,False
724,染髮劑推薦消委會,HK,Hong Kong,"Featured snippet, Thumbnail, Sitelinks",100,0,0.3,0,0,0,0,23,27,-4.0,,https://urbanlifehk.com/article/60707/%E6%B6%88%E5%A7%94%E6%9C%83%E6%9F%93%E9%AB%AE%E5%8A%91%E6%8E%A8%E4%BB%8B-50%E6%83%A0-rishiri%E9%A3%84%E7%84%B6-rerise%E5%9B%9E%E9%BA%97%E7%B5%B2,,https://urbanlifehk.com/article/60707/%E6%B6%88%E5%A7%94%E6%9C%83%E6%9F%93%E9%AB%AE%E5%8A%91%E6%8E%A8%E4%BB%8B-50%E6%83%A0-rishiri%E9%A3%84%E7%84%B6-rerise%E5%9B%9E%E9%BA%97%E7%B5%B2,2025-01-29 08:38:49,2025-05-08 01:17:30,False,False,False,True,True,False
725,支氣管炎湯水,HK,Hong Kong,"Thumbnail, People also ask, Sitelinks",200,0,,1,0,-1,0,19,30,-11.0,,https://urbanlifehk.com/article/75096/%E6%B0%A3%E7%AE%A1%E6%95%8F%E6%84%9F%E6%B9%AF%E6%B0%B4-%E6%B0%A3%E7%AE%A1%E6%95%8F%E6%84%9F%E9%A3%9F%E7%99%82-%E6%B0%A3%E7%AE%A1%E6%95%8F%E6%84%9F%E8%88%92%E7%B7%A9-%E6%B0%A3%E7%AE%A1%E6%95%8F%E6%84%9F%E9%81%8B%E5%8B%95-%E6%B0%A3%E7%AE%A1%E6%95%8F%E6%84%9F%E8%A7%A3%E6%B1%BA%E6%96%B9%E6%B3%95,,https://urbanlifehk.com/article/75096/%E6%B0%A3%E7%AE%A1%E6%95%8F%E6%84%9F%E6%B9%AF%E6%B0%B4-%E6%B0%A3%E7%AE%A1%E6%95%8F%E6%84%9F%E9%A3%9F%E7%99%82-%E6%B0%A3%E7%AE%A1%E6%95%8F%E6%84%9F%E8%88%92%E7%B7%A9-%E6%B0%A3%E7%AE%A1%E6%95%8F%E6%84%9F%E9%81%8B%E5%8B%95-%E6%B0%A3%E7%AE%A1%E6%95%8F%E6%84%9F%E8%A7%A3%E6%B1%BA%E6%96%B9%E6%B3%95,2025-02-08 10:55:28,2025-04-22 03:16:33,False,False,False,True,False,False
726,高血壓不能吃的保健食品,HK,Hong Kong,"Featured snippet, People also ask, Thumbnail, Sitelinks",150,0,,0,0,0,0,25,28,-3.0,,https://urbanlifehk.com/article/73663/%E4%BD%8E%E8%A1%80%E5%A3%93%E9%A3%B2%E9%A3%9F%E7%A6%81%E5%BF%8C-%E4%BD%8E%E8%A1%80%E5%A3%93%E6%80%8E%E9%BA%BC%E8%BE%A6-%E4%BD%8E%E8%A1%80%E5%A3%93%E9%A3%9F%E5%92%A9%E5%A5%BD-%E4%BD%8E%E8%A1%80%E5%A3%93%E9%A3%9F%E7%89%A9,,https://urbanlifehk.com/article/73663/%E4%BD%8E%E8%A1%80%E5%A3%93%E9%A3%B2%E9%A3%9F%E7%A6%81%E5%BF%8C-%E4%BD%8E%E8%A1%80%E5%A3%93%E6%80%8E%E9%BA%BC%E8%BE%A6-%E4%BD%8E%E8%A1%80%E5%A3%93%E9%A3%9F%E5%92%A9%E5%A5%BD-%E4%BD%8E%E8%A1%80%E5%A3%93%E9%A3%9F%E7%89%A9,2025-01-27 02:10:48,2025-05-05 09:06:30,False,False,False,True,False,False
727,bb濕疹原因,HK,Hong Kong,"Featured snippet, Thumbnail",100,0,0.92,0,0,0,0,18,27,-9.0,,https://urbanlifehk.com/article/60742/bb%E6%BF%95%E7%96%B9%E5%8E%9F%E5%9B%A0-bb%E6%BF%95%E7%96%B9%E8%97%A5%E8%86%8F-bb%E6%BF%95%E7%96%B9%E9%A1%9E%E5%9B%BA%E9%86%87-bb%E6%BF%95%E7%96%B9%E6%B2%96%E6%B6%BC-bb%E6%BF%95%E7%96%B9%E6%AF%8D%E4%B9%B3,,https://urbanlifehk.com/article/60742/bb%E6%BF%95%E7%96%B9%E5%8E%9F%E5%9B%A0-bb%E6%BF%95%E7%96%B9%E8%97%A5%E8%86%8F-bb%E6%BF%95%E7%96%B9%E9%A1%9E%E5%9B%BA%E9%86%87-bb%E6%BF%95%E7%96%B9%E6%B2%96%E6%B6%BC-bb%E6%BF%95%E7%96%B9%E6%AF%8D%E4%B9%B3,2025-01-24 08:51:31,2025-05-01 13:39:17,False,False,False,True,False,False
728,杜牙根幾年後痛,HK,Hong Kong,"Thumbnail, Sitelinks",150,0,0.86,0,0,0,0,30,29,1.0,,https://urbanlifehk.com/article/76727/%E6%9D%9C%E7%89%99%E6%A0%B9%E7%A8%8B%E5%BA%8F-%E6%9D%9C%E7%89%99%E6%A0%B9%E7%97%9B-%E6%9D%9C%E7%89%99%E6%A0%B9%E7%89%99%E5%A5%97-%E6%9D%9C%E7%89%99%E6%A0%B9%E9%81%8E%E7%A8%8B-%E6%9D%9C%E7%89%99%E6%A0%B9%E6%AC%A1%E6%95%B8,,https://urbanlifehk.com/article/76727/%E6%9D%9C%E7%89%99%E6%A0%B9%E7%A8%8B%E5%BA%8F-%E6%9D%9C%E7%89%99%E6%A0%B9%E7%97%9B-%E6%9D%9C%E7%89%99%E6%A0%B9%E7%89%99%E5%A5%97-%E6%9D%9C%E7%89%99%E6%A0%B9%E9%81%8E%E7%A8%8B-%E6%9D%9C%E7%89%99%E6%A0%B9%E6%AC%A1%E6%95%B8,2025-02-01 08:40:33,2025-04-11 20:43:07,False,False,False,True,False,False
729,低溫,HK,Hong Kong,"People also ask, Knowledge panel, Thumbnail",200,0,,0,0,0,0,23,26,-3.0,,https://urbanlifehk.com/article/32974/%E4%BD%8E%E6%BA%AB%E7%97%87%E6%80%A5%E6%95%91-%E9%A6%99%E6%B8%AF%E4%B9%9F%E6%9C%83%E5%87%BA%E7%8F%BE%E4%BD%8E%E6%BA%AB%E7%97%87-%E9%A3%B2%E9%85%92-%E6%B2%96%E7%86%B1%E6%B0%B4%E6%B6%BC%E6%9C%83%E5%8A%A0%E9%80%9F%E5%A4%B1%E6%BA%AB,,https://urbanlifehk.com/article/32974/%E4%BD%8E%E6%BA%AB%E7%97%87%E6%80%A5%E6%95%91-%E9%A6%99%E6%B8%AF%E4%B9%9F%E6%9C%83%E5%87%BA%E7%8F%BE%E4%BD%8E%E6%BA%AB%E7%97%87-%E9%A3%B2%E9%85%92-%E6%B2%96%E7%86%B1%E6%B0%B4%E6%B6%BC%E6%9C%83%E5%8A%A0%E9%80%9F%E5%A4%B1%E6%BA%AB,2025-01-24 10:47:03,2025-05-02 22:38:48,False,False,False,True,False,False
730,膝頭,HK,Hong Kong,Thumbnail,800,0,0.61,0,0,0,0,78,30,48.0,,https://urbanlifehk.com/article/60919/%E8%86%9D%E8%93%8B%E9%85%B8%E7%97%9B-%E8%86%9D%E8%93%8B%E7%97%9B%E9%81%8B%E5%8B%95-%E8%86%9D%E8%93%8B%E7%97%9B-%E9%97%9C%E7%AF%80%E7%82%8E-%E8%86%9D%E8%93%8B%E9%80%80%E5%8C%96%E9%81%8B%E5%8B%95,,https://urbanlifehk.com/article/60919/%E8%86%9D%E8%93%8B%E9%85%B8%E7%97%9B-%E8%86%9D%E8%93%8B%E7%97%9B%E9%81%8B%E5%8B%95-%E8%86%9D%E8%93%8B%E7%97%9B-%E9%97%9C%E7%AF%80%E7%82%8E-%E8%86%9D%E8%93%8B%E9%80%80%E5%8C%96%E9%81%8B%E5%8B%95,2025-02-05 10:06:56,2025-05-02 00:40:31,False,False,False,True,False,False
731,小腿抽筋舒緩,HK,Hong Kong,"Featured snippet, People also ask, Thumbnail",100,0,,0,0,0,0,34,27,7.0,,https://urbanlifehk.com/article/50993/%E6%8A%BD%E7%AD%8B%E5%8E%9F%E5%9B%A0-%E8%88%92%E7%B7%A9-%E8%A8%93%E8%A6%BA%E7%B6%93%E5%B8%B8%E5%B0%8F%E8%85%BF%E6%8A%BD%E7%AD%8B-%E7%89%A9%E7%90%86%E6%B2%BB%E7%99%82%E5%B8%AB%E6%95%99%E4%BD%A03%E6%8B%9B%E8%A7%A3%E6%95%91%E6%96%B9%E6%B3%95,,https://urbanlifehk.com/article/50993/%E6%8A%BD%E7%AD%8B%E5%8E%9F%E5%9B%A0-%E8%88%92%E7%B7%A9-%E8%A8%93%E8%A6%BA%E7%B6%93%E5%B8%B8%E5%B0%8F%E8%85%BF%E6%8A%BD%E7%AD%8B-%E7%89%A9%E7%90%86%E6%B2%BB%E7%99%82%E5%B8%AB%E6%95%99%E4%BD%A03%E6%8B%9B%E8%A7%A3%E6%95%91%E6%96%B9%E6%B3%95,2025-01-21 20:02:13,2025-04-30 20:25:03,False,False,False,True,False,False
732,發炎戒口食物,HK,Hong Kong,"Featured snippet, People also ask, Thumbnail",150,1,,0,0,0,0,25,29,-4.0,,https://urbanlifehk.com/article/46591/%E6%88%92%E5%8F%A3%E9%A3%9F%E7%89%A9-%E9%A3%9F%E8%BE%A3%E6%A4%92%E7%B4%A0-%E9%BA%A9%E8%B3%AA%E6%9C%83%E8%85%B8%E8%83%83%E4%B8%8D%E9%81%A9-%E9%86%AB%E7%94%9F%E6%8B%86%E8%A7%A3%E8%A5%BF%E6%96%B9%E9%86%AB%E5%AD%B8%E6%88%92%E5%8F%A3%E7%90%86%E8%AB%96,,https://urbanlifehk.com/article/59973/%E6%BF%95%E7%96%B9%E6%88%92%E5%8F%A3-%E6%BF%95%E7%96%B9%E9%A3%B2%E9%A3%9F%E5%AE%9C%E5%BF%8C-%E6%BF%95%E7%96%B9%E6%88%92%E5%8F%A3%E8%A1%A8-%E9%A3%9F%E7%89%A9%E9%81%8E%E6%95%8F,2025-02-08 07:50:25,2025-04-20 05:25:22,False,False,False,True,False,False
733,舌底生痱滋,HK,Hong Kong,,200,0,,0,0,0,0,30,30,,,https://urbanlifehk.com/article/74809/%E7%97%B1%E6%BB%8B%E7%99%BD%E8%89%B2%E6%98%AF%E4%BB%80%E9%BA%BC-%E7%97%B1%E6%BB%8B%E9%9A%8E%E6%AE%B5-%E7%97%B1%E6%BB%8B%E5%B9%BE%E8%80%90%E5%A5%BD-%E7%97%B1%E6%BB%8B%E6%98%AF%E4%BB%80%E9%BA%BC-%E7%B6%93%E5%B8%B8%E7%94%9F%E7%97%B1%E6%BB%8B,,https://urbanlifehk.com/article/74809/%E7%97%B1%E6%BB%8B%E7%99%BD%E8%89%B2%E6%98%AF%E4%BB%80%E9%BA%BC-%E7%97%B1%E6%BB%8B%E9%9A%8E%E6%AE%B5-%E7%97%B1%E6%BB%8B%E5%B9%BE%E8%80%90%E5%A5%BD-%E7%97%B1%E6%BB%8B%E6%98%AF%E4%BB%80%E9%BA%BC-%E7%B6%93%E5%B8%B8%E7%94%9F%E7%97%B1%E6%BB%8B,2025-01-22 13:12:59,2025-04-25 14:23:09,False,False,False,True,False,False
734,頸痛原因,HK,Hong Kong,"Featured snippet, People also ask, Thumbnail",200,1,0.41,0,0,0,0,37,28,9.0,,https://urbanlifehk.com/article/46071/%E9%A0%B8%E7%97%9B%E5%8E%9F%E5%9B%A0-%E5%8B%BF%E5%B0%8F%E7%9C%8B%E9%A0%B8%E9%83%A8%E7%96%BC%E7%97%9B-%E5%9A%B4%E9%87%8D%E5%8F%AF%E8%83%BD%E6%9C%83%E9%80%A0%E6%88%90%E7%99%B1%E7%98%93-%E8%AA%98%E7%99%BC%E9%A0%B8%E7%97%9B4%E5%A4%A7%E5%8E%9F%E5%9B%A0,,https://urbanlifehk.com/article/46071/%E9%A0%B8%E7%97%9B%E5%8E%9F%E5%9B%A0-%E5%8B%BF%E5%B0%8F%E7%9C%8B%E9%A0%B8%E9%83%A8%E7%96%BC%E7%97%9B-%E5%9A%B4%E9%87%8D%E5%8F%AF%E8%83%BD%E6%9C%83%E9%80%A0%E6%88%90%E7%99%B1%E7%98%93-%E8%AA%98%E7%99%BC%E9%A0%B8%E7%97%9B4%E5%A4%A7%E5%8E%9F%E5%9B%A0,2025-02-02 17:09:54,2025-04-14 07:07:07,False,False,False,True,False,False
